patch_index,audio_start_s,audio_context_end_s,valid_audio_overlap_s,contains_padding,score_000,score_001,score_002,score_003,score_004,score_005,score_006,score_007,score_008,score_009,score_010,score_011,score_012,score_013,score_014,score_015,score_016,score_017,score_018,score_019,score_020,score_021,score_022,score_023,score_024,score_025,score_026,score_027,score_028,score_029,score_030,score_031,score_032,score_033,score_034,score_035,score_036,score_037,score_038,score_039,score_040,score_041,score_042,score_043,score_044,score_045,score_046,score_047,score_048,score_049,score_050,score_051,score_052,score_053,score_054,score_055,score_056,score_057,score_058,score_059,score_060,score_061,score_062,score_063,score_064,score_065,score_066,score_067,score_068,score_069,score_070,score_071,score_072,score_073,score_074,score_075,score_076,score_077,score_078,score_079,score_080,score_081,score_082,score_083,score_084,score_085,score_086,score_087,score_088,score_089,score_090,score_091,score_092,score_093,score_094,score_095,score_096,score_097,score_098,score_099,score_100,score_101,score_102,score_103,score_104,score_105,score_106,score_107,score_108,score_109,score_110,score_111,score_112,score_113,score_114,score_115,score_116,score_117,score_118,score_119,score_120,score_121,score_122,score_123,score_124,score_125,score_126,score_127,score_128,score_129,score_130,score_131,score_132,score_133,score_134,score_135,score_136,score_137,score_138,score_139,score_140,score_141,score_142,score_143,score_144,score_145,score_146,score_147,score_148,score_149,score_150,score_151,score_152,score_153,score_154,score_155,score_156,score_157,score_158,score_159,score_160,score_161,score_162,score_163,score_164,score_165,score_166,score_167,score_168,score_169,score_170,score_171,score_172,score_173,score_174,score_175,score_176,score_177,score_178,score_179,score_180,score_181,score_182,score_183,score_184,score_185,score_186,score_187,score_188,score_189,score_190,score_191,score_192,score_193,score_194,score_195,score_196,score_197,score_198,score_199,score_200,score_201,score_202,score_203,score_204,score_205,score_206,score_207,score_208,score_209,score_210,score_211,score_212,score_213,score_214,score_215,score_216,score_217,score_218,score_219,score_220,score_221,score_222,score_223,score_224,score_225,score_226,score_227,score_228,score_229,score_230,score_231,score_232,score_233,score_234,score_235,score_236,score_237,score_238,score_239,score_240,score_241,score_242,score_243,score_244,score_245,score_246,score_247,score_248,score_249,score_250,score_251,score_252,score_253,score_254,score_255,score_256,score_257,score_258,score_259,score_260,score_261,score_262,score_263,score_264,score_265,score_266,score_267,score_268,score_269,score_270,score_271,score_272,score_273,score_274,score_275,score_276,score_277,score_278,score_279,score_280,score_281,score_282,score_283,score_284,score_285,score_286,score_287,score_288,score_289,score_290,score_291,score_292,score_293,score_294,score_295,score_296,score_297,score_298,score_299,score_300,score_301,score_302,score_303,score_304,score_305,score_306,score_307,score_308,score_309,score_310,score_311,score_312,score_313,score_314,score_315,score_316,score_317,score_318,score_319,score_320,score_321,score_322,score_323,score_324,score_325,score_326,score_327,score_328,score_329,score_330,score_331,score_332,score_333,score_334,score_335,score_336,score_337,score_338,score_339,score_340,score_341,score_342,score_343,score_344,score_345,score_346,score_347,score_348,score_349,score_350,score_351,score_352,score_353,score_354,score_355,score_356,score_357,score_358,score_359,score_360,score_361,score_362,score_363,score_364,score_365,score_366,score_367,score_368,score_369,score_370,score_371,score_372,score_373,score_374,score_375,score_376,score_377,score_378,score_379,score_380,score_381,score_382,score_383,score_384,score_385,score_386,score_387,score_388,score_389,score_390,score_391,score_392,score_393,score_394,score_395,score_396,score_397,score_398,score_399,score_400,score_401,score_402,score_403,score_404,score_405,score_406,score_407,score_408,score_409,score_410,score_411,score_412,score_413,score_414,score_415,score_416,score_417,score_418,score_419,score_420,score_421,score_422,score_423,score_424,score_425,score_426,score_427,score_428,score_429,score_430,score_431,score_432,score_433,score_434,score_435,score_436,score_437,score_438,score_439,score_440,score_441,score_442,score_443,score_444,score_445,score_446,score_447,score_448,score_449,score_450,score_451,score_452,score_453,score_454,score_455,score_456,score_457,score_458,score_459,score_460,score_461,score_462,score_463,score_464,score_465,score_466,score_467,score_468,score_469,score_470,score_471,score_472,score_473,score_474,score_475,score_476,score_477,score_478,score_479,score_480,score_481,score_482,score_483,score_484,score_485,score_486,score_487,score_488,score_489,score_490,score_491,score_492,score_493,score_494,score_495,score_496,score_497,score_498,score_499,score_500,score_501,score_502,score_503,score_504,score_505,score_506,score_507,score_508,score_509,score_510,score_511,score_512,score_513,score_514,score_515,score_516,score_517,score_518,score_519,score_520
0,0.000,0.975,0.975,0,0.2441478669643402,0.04344448447227478,0.0005557537078857422,0.000589519739151001,6.35981559753418e-05,2.1755695343017578e-05,0.00201338529586792,3.534555435180664e-05,0.002143770456314087,7.858872413635254e-05,2.2619962692260742e-05,0.021212846040725708,5.677342414855957e-05,0.01111188530921936,5.8144330978393555e-05,0.000727534294128418,0.003485560417175293,0.0001741945743560791,0.0011715590953826904,0.0037570297718048096,0.0017625093460083008,0.002662748098373413,3.993511199951172e-06,3.5762786865234375e-07,0.0005556941032409668,0.0001405775547027588,4.172325134277344e-07,6.809830665588379e-05,4.488229751586914e-05,0.0004729628562927246,3.4570693969726562e-06,6.118416786193848e-05,1.1920928955078125e-07,3.847479820251465e-05,5.960464477539063e-08,0.00043705105781555176,0.0005032122135162354,1.2516975402832031e-06,2.950429916381836e-06,2.4139881134033203e-06,2.771615982055664e-06,8.13603401184082e-06,5.030632019042969e-05,3.1888484954833984e-06,0.0011979341506958008,7.420778274536133e-06,0.01004520058631897,0.0005241930484771729,0.0153120756149292,2.321600914001465e-05,5.665421485900879e-05,2.8014183044433594e-06,6.854534149169922e-07,4.029273986816406e-05,0.0007194578647613525,9.426474571228027e-05,0.006211221218109131,8.344650268554688e-07,0.0004704892635345459,3.933906555175781e-06,2.980232238769531e-07,0.00040978193283081055,0.00030878186225891113,0.0003743767738342285,0.004204064607620239,0.001633375883102417,0.011595815420150757,0.05866199731826782,0.06177473068237305,0.0539742112159729,0.0028493404388427734,0.020194798707962036,0.0003344416618347168,0.0209541916847229,5.3882598876953125e-05,0.017202049493789673,0.01252061128616333,2.2411346435546875e-05,0.004227399826049805,0.0005722343921661377,0.0002605020999908447,0.018725812435150146,0.006306648254394531,0.006151407957077026,0.00019752979278564453,4.607439041137695e-05,1.9043684005737305e-05,3.0249357223510742e-05,0.0019500553607940674,0.000904768705368042,0.014324784278869629,0.0021667778491973877,0.004132300615310669,0.014322996139526367,0.006280004978179932,0.0020751655101776123,0.0011867284774780273,0.0011764168739318848,0.0005558431148529053,0.009684324264526367,0.004666537046432495,0.009233862161636353,0.005353748798370361,0.01593688130378723,6.446242332458496e-05,2.592802047729492e-06,0.01705595850944519,0.0014402568340301514,0.0005103349685668945,1.996755599975586e-06,0.003543287515640259,0.0010934770107269287,0.0014662742614746094,0.0004138946533203125,2.911686897277832e-05,2.682209014892578e-07,0.00016692280769348145,0.0054069459438323975,0.00017967820167541504,5.930662155151367e-06,9.745359420776367e-06,0.00011426210403442383,1.4603137969970703e-06,5.662441253662109e-07,1.1116266250610352e-05,7.748603820800781e-07,1.6182661056518555e-05,4.163384437561035e-05,8.940696716308594e-08,0.0010547935962677002,9.354948997497559e-05,2.9802322387695312e-08,0.0005411207675933838,0.00020998716354370117,5.969405174255371e-05,5.316734313964844e-05,2.09808349609375e-05,6.794929504394531e-06,3.376603126525879e-05,1.6987323760986328e-06,2.384185791015625e-07,2.148747444152832e-05,1.0728836059570312e-06,1.4901161193847656e-07,9.834766387939453e-07,9.238719940185547e-07,4.056096076965332e-05,3.960728645324707e-05,1.2427568435668945e-05,6.258487701416016e-06,5.066394805908203e-07,5.960464477539063e-08,8.940696716308594e-08,1.9162893295288086e-05,1.1742115020751953e-05,9.834766387939453e-07,8.693337440490723e-05,4.1991472244262695e-05,1.5497207641601562e-06,5.933642387390137e-05,1.1742115020751953e-05,4.231929779052734e-06,4.678964614868164e-06,2.2709369659423828e-05,1.1920928955078125e-07,8.940696716308594e-08,3.5762786865234375e-06,7.152557373046875e-07,1.0401010513305664e-05,6.377696990966797e-06,5.930662155151367e-06,7.748603820800781e-07,-5.960464477539063e-08,2.9802322387695312e-08,4.708766937255859e-06,2.771615982055664e-06,2.86102294921875e-06,6.854534149169922e-07,9.238719940185547e-07,7.146596908569336e-05,0.00014165043830871582,1.5795230865478516e-06,0.00015273690223693848,1.8477439880371094e-05,6.771087646484375e-05,3.2782554626464844e-07,7.531046867370605e-05,1.1920928955078125e-05,5.185604095458984e-06,3.9637088775634766e-06,0.00010642409324645996,2.664327621459961e-05,3.460049629211426e-05,1.0848045349121094e-05,1.2010335922241211e-05,5.5730342864990234e-05,1.1026859283447266e-05,8.100271224975586e-05,2.384185791015625e-06,5.960464477539062e-07,1.996755599975586e-06,2.592802047729492e-06,7.748603820800781e-07,1.5079975128173828e-05,1.5795230865478516e-06,2.1785497665405273e-05,1.1920928955078125e-07,2.8014183044433594e-06,5.960464477539063e-08,2.384185791015625e-07,1.6510486602783203e-05,5.4210424423217773e-05,7.18533992767334e-05,3.0159950256347656e-05,3.606081008911133e-05,1.615285873413086e-05,1.0669231414794922e-05,1.2516975402832031e-06,7.450580596923828e-06,5.936622619628906e-05,7.450580596923828e-07,2.5719404220581055e-05,9.655952453613281e-06,8.285045623779297e-06,5.117058753967285e-05,2.8640031814575195e-05,5.304813385009766e-06,2.193450927734375e-05,1.1026859283447266e-05,6.556510925292969e-06,0.00018796324729919434,4.887580871582031e-06,6.970763206481934e-05,1.5407800674438477e-05,2.3245811462402344e-05,6.973743438720703e-06,1.1175870895385742e-05,1.4692544937133789e-05,4.172325134277344e-07,1.379847526550293e-05,5.304813385009766e-06,5.960464477539063e-08,4.172325134277344e-07,2.047419548034668e-05,1.817941665649414e-06,7.152557373046875e-06,4.0978193283081055e-05,0.0001849830150604248,3.635883331298828e-06,7.94529914855957e-05,4.798173904418945e-06,1.2964010238647461e-05,3.635883331298828e-06,5.042552947998047e-05,2.613663673400879e-05,4.938244819641113e-05,6.854534149169922e-07,2.682209014892578e-07,3.159046173095703e-06,4.589557647705078e-06,1.9431114196777344e-05,8.493661880493164e-06,5.0574541091918945e-05,8.046627044677734e-06,1.8835067749023438e-05,2.619624137878418e-05,1.8477439880371094e-05,2.592802047729492e-06,5.170702934265137e-05,3.731250762939453e-05,8.046627044677734e-07,2.327561378479004e-05,2.205371856689453e-06,2.2411346435546875e-05,3.9964914321899414e-05,-5.960464477539063e-08,1.4901161193847656e-07,0.003688991069793701,0.002909421920776367,0.0018487870693206787,0.00013235211372375488,5.239248275756836e-05,0.0055603086948394775,0.0014025866985321045,0.00035893917083740234,0.0009074509143829346,0.0030363798141479492,0.00019162893295288086,0.0007364153861999512,0.0003014802932739258,2.1964311599731445e-05,0.003949463367462158,0.00988316535949707,0.0018320977687835693,0.0028776228427886963,0.0023899972438812256,0.0010121166706085205,0.0009338557720184326,0.00031191110610961914,4.1961669921875e-05,0.0013521015644073486,0.0011737048625946045,0.001658618450164795,1.4603137969970703e-05,6.452202796936035e-05,-5.960464477539063e-08,2.3245811462402344e-05,7.3909759521484375e-06,0.0005457103252410889,4.51207160949707e-05,0.0003854036331176758,0.00010147690773010254,0.00023946166038513184,2.9802322387695312e-08,9.834766387939453e-07,0.002163916826248169,0.00039142370223999023,0.0005295872688293457,0.00010180473327636719,0.00023093819618225098,0.0001335442066192627,5.9157609939575195e-05,0.00021734833717346191,0.0001989901065826416,8.940696716308594e-08,4.172325134277344e-07,6.079673767089844e-05,-5.960464477539063e-08,2.199411392211914e-05,2.2798776626586914e-05,1.1920928955078125e-07,-5.960464477539063e-08,8.940696716308594e-08,5.781650543212891e-06,5.4836273193359375e-06,0.01969018578529358,0.002092897891998291,0.00012698769569396973,5.781650543212891e-06,-5.960464477539063e-08,3.725290298461914e-06,2.7418136596679688e-06,2.4199485778808594e-05,1.2129545211791992e-05,-5.960464477539063e-08,3.635883331298828e-06,1.1295080184936523e-05,2.4020671844482422e-05,0.0037813782691955566,3.0100345611572266e-06,1.1622905731201172e-06,0.00035569071769714355,0.0006566643714904785,8.702278137207031e-06,0.0024158060550689697,4.827976226806641e-06,1.4901161193847656e-07,8.940696716308594e-08,0.00011211633682250977,3.6954879760742188e-06,-5.960464477539063e-08,2.8640031814575195e-05,3.0100345611572266e-06,1.430511474609375e-06,6.139278411865234e-06,6.854534149169922e-07,0.00022983551025390625,-5.960464477539063e-08,2.205371856689453e-06,-5.960464477539063e-08,-5.960464477539063e-08,3.635883331298828e-06,9.387731552124023e-06,3.2186508178710938e-06,1.4901161193847656e-07,2.384185791015625e-07,-5.960464477539063e-08,5.960464477539063e-08,3.4570693969726562e-06,5.960464477539063e-08,5.960464477539062e-07,1.341104507446289e-06,0.00046253204345703125,6.362795829772949e-05,7.450580596923828e-07,4.112720489501953e-06,5.960464477539063e-08,1.1920928955078125e-07,1.1920928955078125e-07,8.940696716308594e-08,0.0005793869495391846,7.3015689849853516e-06,4.0978193283081055e-05,1.3113021850585938e-06,5.105137825012207e-05,5.960464477539063e-08,1.5109777450561523e-05,5.364418029785156e-07,6.973743438720703e-05,8.940696716308594e-08,4.9114227294921875e-05,6.711483001708984e-05,4.032254219055176e-05,-5.960464477539063e-08,2.9802322387695312e-08,1.8775463104248047e-06,6.943941116333008e-06,-5.960464477539063e-08,-5.960464477539063e-08,6.765127182006836e-06,7.748603820800781e-07,2.682209014892578e-07,0.00011020898818969727,5.900859832763672e-06,2.9802322387695312e-08,1.1920928955078125e-07,-5.960464477539063e-08,-5.960464477539063e-08,2.562999725341797e-06,9.834766387939453e-07,0.019948691129684448,0.002049863338470459,0.00011786818504333496,5.0455331802368164e-05,0.0004107952117919922,5.8144330978393555e-05,0.009904235601425171,0.007573455572128296,0.019830793142318726,0.0016989707946777344,7.748603820800781e-07,0.00018930435180664062,2.7060508728027344e-05,-5.960464477539063e-08,2.816319465637207e-05,0.00037166476249694824,9.837746620178223e-05,2.4139881134033203e-06,0.006059825420379639,0.0057777464389801025,0.0028441548347473145,3.355741500854492e-05,2.2411346435546875e-05,5.224347114562988e-05,5.7816505432128906e-05,4.4405460357666016e-06,8.344650268554688e-07,0.0015038549900054932,7.450580596923828e-07,3.5762786865234375e-07,8.344650268554688e-07,-5.960464477539063e-08,0.004027307033538818,0.00042065978050231934,0.0009524226188659668,4.0531158447265625e-06,5.960464477539063e-08,3.0100345611572266e-06,-5.960464477539063e-08,0.0004597902297973633,4.124641418457031e-05,0.004594862461090088,0.001405954360961914,0.0011096596717834473,0.0005762875080108643,2.0563602447509766e-05,0.005280643701553345,9.718537330627441e-05,5.662441253662109e-07,2.205371856689453e-06,1.430511474609375e-06,9.03010368347168e-05,1.2814998626708984e-06,8.344650268554688e-06,4.172325134277344e-07,2.4437904357910156e-05,0.0011869966983795166,4.8607587814331055e-05,3.147125244140625e-05,8.940696716308594e-08,8.940696716308594e-08,0.0009079277515411377,-5.960464477539063e-08,0.00021404027938842773,1.9609928131103516e-05,4.947185516357422e-06,1.9073486328125e-06,0.0,5.960464477539063e-08,0.00010961294174194336,1.0728836059570312e-06,-5.960464477539063e-08,1.3709068298339844e-06,1.5795230865478516e-06,0.001051574945449829,1.519918441772461e-06,1.7881393432617188e-06,2.9802322387695312e-08,0.0006522834300994873,-5.960464477539063e-08,0.01163831353187561,0.02117973566055298,0.0056441426277160645,0.05624282360076904,0.07208597660064697,3.635883331298828e-06,0.00018036365509033203,0.0004245936870574951,2.631545066833496e-05,3.0100345611572266e-06,-5.960464477539063e-08,4.172325134277344e-07,-5.960464477539063e-08,1.284480094909668e-05,8.615851402282715e-05,7.420778274536133e-06,1.341104507446289e-06,1.996755599975586e-06,0.00014334917068481445,6.16312026977539e-05,1.4215707778930664e-05
1,0.480,1.455,0.975,0,0.0037275850772857666,0.002336949110031128,4.231929779052734e-06,1.9669532775878906e-06,1.6480684280395508e-05,1.7881393432617188e-07,6.884336471557617e-06,0.0,4.082918167114258e-06,0.0,-5.960464477539063e-08,0.0005176365375518799,-5.960464477539063e-08,1.609325408935547e-05,2.9802322387695312e-08,5.066394805908203e-07,1.1920928955078125e-07,-5.960464477539063e-08,5.960464477539063e-08,0.002854466438293457,0.0008657276630401611,0.00028955936431884766,2.384185791015625e-07,-5.960464477539063e-08,0.00030368566513061523,2.8908252716064453e-06,-5.960464477539063e-08,6.854534149169922e-07,7.450580596923828e-07,0.00020322203636169434,1.5288591384887695e-05,2.9802322387695312e-08,3.8743019104003906e-07,2.5033950805664062e-06,2.9802322387695312e-08,0.00010082125663757324,1.683831214904785e-05,-5.960464477539063e-08,2.8908252716064453e-06,-5.960464477539063e-08,-5.960464477539063e-08,8.940696716308594e-08,-5.960464477539063e-08,-5.960464477539063e-08,1.1920928955078125e-07,-5.960464477539063e-08,1.1205673217773438e-05,-5.960464477539063e-08,2.3245811462402344e-06,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,5.960464477539063e-08,-5.960464477539063e-08,1.0728836059570312e-06,5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,8.940696716308594e-08,-5.960464477539063e-08,8.940696716308594e-08,1.2814998626708984e-06,1.1920928955078125e-07,0.00011232495307922363,0.8708130121231079,0.8986666202545166,0.005333691835403442,6.109476089477539e-06,0.00030487775802612305,6.726384162902832e-05,3.629922866821289e-05,9.745359420776367e-05,9.226799011230469e-05,0.9474740028381348,0.006194859743118286,0.7848269939422607,1.2814998626708984e-06,0.5218443274497986,0.0011444389820098877,0.0001049339771270752,1.3560056686401367e-05,1.3709068298339844e-06,1.9431114196777344e-05,1.5676021575927734e-05,-5.960464477539063e-08,8.39531421661377e-05,3.37064266204834e-05,0.00154036283493042,0.00017249584197998047,0.00038754940032958984,7.367134094238281e-05,1.4841556549072266e-05,7.748603820800781e-07,6.020069122314453e-06,0.0,-5.960464477539063e-08,4.3064355850219727e-05,1.5914440155029297e-05,2.1010637283325195e-05,2.115964889526367e-06,0.0032027363777160645,3.9517879486083984e-05,9.655952453613281e-06,0.0008819401264190674,1.0371208190917969e-05,1.0132789611816406e-06,-5.960464477539063e-08,1.0222196578979492e-05,7.152557373046875e-07,4.208087921142578e-05,4.291534423828125e-06,2.3245811462402344e-06,-5.960464477539063e-08,-5.960464477539063e-08,4.914402961730957e-05,9.238719940185547e-07,-5.960464477539063e-08,-5.960464477539063e-08,3.725290298461914e-06,-5.960464477539063e-08,1.9371509552001953e-06,1.4603137969970703e-06,2.9802322387695312e-08,1.4901161193847656e-07,2.682209014892578e-05,-5.960464477539063e-08,1.1026859283447266e-06,2.9802322387695312e-08,5.662441253662109e-07,0.0019176900386810303,0.00010704994201660156,2.7447938919067383e-05,2.339482307434082e-05,4.6193599700927734e-06,1.1324882507324219e-06,1.9073486328125e-06,5.662441253662109e-07,2.9802322387695312e-08,3.933906555175781e-06,-5.960464477539063e-08,1.1920928955078125e-07,-5.960464477539063e-08,0.0,0.0,9.179115295410156e-06,2.294778823852539e-06,2.980232238769531e-07,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,2.8014183044433594e-06,3.248453140258789e-06,1.4901161193847656e-07,8.940696716308594e-07,5.960464477539063e-08,-5.960464477539063e-08,5.662441253662109e-07,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,0.0,2.9802322387695312e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,5.602836608886719e-06,3.5762786865234375e-07,-5.960464477539063e-08,2.9802322387695312e-08,-5.960464477539063e-08,5.53131103515625e-05,8.940696716308594e-08,2.9325485229492188e-05,2.5331974029541016e-06,5.632638931274414e-06,3.4570693969726562e-06,2.16066837310791e-05,1.6987323760986328e-06,2.294778823852539e-06,2.0265579223632812e-06,5.245208740234375e-06,3.8743019104003906e-07,-5.960464477539063e-08,2.9802322387695312e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,2.980232238769531e-07,-5.960464477539063e-08,2.980232238769531e-07,-5.960464477539063e-08,2.9802322387695312e-08,3.7848949432373047e-06,-5.960464477539063e-08,-5.960464477539063e-08,1.8477439880371094e-06,8.940696716308594e-08,6.556510925292969e-07,6.586313247680664e-06,5.364418029785156e-07,8.940696716308594e-08,-5.960464477539063e-08,1.1920928955078125e-07,2.1457672119140625e-06,-5.960464477539063e-08,5.066394805908203e-07,2.384185791015625e-07,-5.960464477539063e-08,1.0728836059570312e-06,1.1920928955078125e-07,2.9802322387695312e-08,4.76837158203125e-07,1.0728836059570312e-06,1.7881393432617188e-07,2.8312206268310547e-06,8.940696716308594e-08,4.1812658309936523e-05,9.15825366973877e-05,9.238719940185547e-07,5.960464477539063e-08,5.960464477539063e-08,5.364418029785156e-07,2.9802322387695312e-08,2.086162567138672e-07,5.960464477539063e-08,5.960464477539063e-08,-5.960464477539063e-08,2.086162567138672e-07,-5.960464477539063e-08,1.1920928955078125e-07,1.2516975402832031e-06,3.1054019927978516e-05,3.5762786865234375e-07,3.9637088775634766e-06,-5.960464477539063e-08,8.940696716308594e-08,-5.960464477539063e-08,4.589557647705078e-06,1.8477439880371094e-06,8.314847946166992e-06,1.9073486328125e-06,4.172325134277344e-07,-5.960464477539063e-08,1.7881393432617188e-07,1.9073486328125e-06,1.996755599975586e-06,1.3709068298339844e-06,1.1920928955078125e-06,0.0,4.32133674621582e-06,4.231929779052734e-06,5.364418029785156e-07,8.642673492431641e-07,1.2218952178955078e-06,1.1920928955078125e-07,5.960464477539063e-08,1.1026859283447266e-06,2.294778823852539e-06,2.2351741790771484e-06,-5.960464477539063e-08,1.4901161193847656e-07,4.0531158447265625e-06,1.1324882507324219e-06,5.066394805908203e-07,-5.960464477539063e-08,-5.960464477539063e-08,3.0100345611572266e-06,2.086162567138672e-07,-5.960464477539063e-08,5.960464477539063e-08,2.384185791015625e-07,-5.960464477539063e-08,1.3113021850585938e-06,1.1920928955078125e-07,-5.960464477539063e-08,9.834766387939453e-07,6.854534149169922e-07,-5.960464477539063e-08,0.0002173781394958496,9.5367431640625e-06,3.5762786865234375e-07,2.086162567138672e-07,3.0994415283203125e-06,-5.960464477539063e-08,0.00015720725059509277,2.47955322265625e-05,5.453824996948242e-06,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,5.960464477539062e-07,4.470348358154297e-07,6.318092346191406e-06,0.0,5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,2.03549861907959e-05,2.9325485229492188e-05,0.00011456012725830078,7.748603820800781e-07,2.2143125534057617e-05,1.1026859283447266e-06,5.960464477539063e-08,2.5331974029541016e-06,1.9669532775878906e-06,-5.960464477539063e-08,-5.960464477539063e-08,6.258487701416016e-07,-5.960464477539063e-08,2.980232238769531e-07,8.940696716308594e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,1.2069940567016602e-05,2.384185791015625e-07,6.854534149169922e-07,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,1.1920928955078125e-07,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,6.854534149169922e-07,0.0002497732639312744,-5.960464477539063e-08,-5.960464477539063e-08,5.364418029785156e-07,-5.960464477539063e-08,-5.960464477539063e-08,1.7821788787841797e-05,1.4901161193847656e-07,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,8.940696716308594e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,0.0002365410327911377,3.0100345611572266e-06,-5.960464477539063e-08,4.76837158203125e-07,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,8.782744407653809e-05,4.0531158447265625e-06,4.172325134277344e-07,1.1920928955078125e-07,1.0132789611816406e-06,-5.960464477539063e-08,7.0035457611083984e-06,-5.960464477539063e-08,6.854534149169922e-07,-5.960464477539063e-08,1.1920928955078125e-07,2.9802322387695312e-08,0.0,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,8.940696716308594e-08,-5.960464477539063e-08,-5.960464477539063e-08,5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,0.00016948580741882324,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,2.4765729904174805e-05,0.0,1.3947486877441406e-05,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,2.9802322387695312e-08,-5.960464477539063e-08,-5.960464477539063e-08,6.854534149169922e-07,5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,3.5762786865234375e-07,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,4.976987838745117e-06,0.0,1.1920928955078125e-06,-5.960464477539063e-08,-5.960464477539063e-08,3.5762786865234375e-07,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,2.9802322387695312e-08,5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,3.5762786865234375e-07,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,1.2516975402832031e-06,5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,3.5762786865234375e-07,-5.960464477539063e-08,2.980232238769531e-07,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,4.881620407104492e-05,3.5762786865234375e-07,5.960464477539063e-08,-5.960464477539063e-08,0.00013756752014160156,-5.960464477539063e-08,0.008739560842514038,0.0014622509479522705,8.64863395690918e-05,0.0010991394519805908,0.0017016232013702393,2.9802322387695312e-08,2.950429916381836e-06,1.430511474609375e-06,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,0.0,-5.960464477539063e-08,5.960464477539063e-08,2.9802322387695312e-08,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,4.827976226806641e-06,3.5762786865234375e-07,-5.960464477539063e-08
